1 veja ver 0 VERB root
2 o o 1 PRON obj
3 que que 5 PRON nsubj:pass
4 foi foi 5 AUX aux:pass
5 feito feito 2 VERB acl:relcl
6 em em 8 ADP case
7 1 1 8 NUM nummod
8 ano ano 5 NOUN nmod
9 de de 10 ADP case
10 gestao gestao 8 NOUN nmod
11 doria doria 10 NOUN flat
12 em em 14 ADP case
13 a o 14 DET det
14 cracolandia cracolandia 5 NOUN nmod
15 usuarios usuario 16 NOUN nsubj
16 continuam continuar 1 VERB parataxis
17 em em 19 ADP case
18 a o 19 DET det
19 luz luz 16 NOUN nmod
20 atual atual 21 ADJ amod
21 gestao gestao 22 NOUN nsubj
22 comecou comecar 1 VERB ccomp
23 sua sua 24 DET det:poss
24 tentativa tentativa 22 NOUN obj
25 em em 26 ADP case
26 maio maio 22 PROPN nmod
27 apos apos 28 ADP case
28 megaoperacao megaoperacao 22 NOUN nmod
29 em em 31 ADP case
30 a o 31 DET det
31 regiao regiao 28 NOUN nmod
32 segundo segundo 34 ADP case
33 a o 34 DET det
34 prefeitura prefeitura 22 NOUN nmod
35 mais mais 38 ADV advmod
36 de de 35 ADP case
37 3 3 38 NUM nummod
38 mil mil 39 NUM nummod
39 pessoas pessoa 42 NOUN nsubj:pass
40 voluntariamente voluntariamente 42 ADV advmod
41 foram foram 42 AUX aux:pass
42 internadas internar 22 VERB parataxis
43 e e 66 CCONJ cc
44 30 30 66 NUM nsubj
45 delas delas 44 X nmod
46 fizeram fazer 42 VERB conj
47 o o 48 DET det
48 tratamento tratamento 46 NOUN obj
49 ate ate 51 ADP case
50 o o 51 DET det
51 final final 46 NOUN nmod
52 apos apos 54 ADP case
53 um um 54 NUM nummod
54 ano ano 66 NOUN nmod
55 de de 56 ADP case
56 gestao gestao 54 NOUN nmod
57 de de 59 ADP case
58 o o 59 DET det
59 prefeito prefeito 56 NOUN nmod
60 joao joao 59 ADJ appos
61 doria doria 59 NOUN appos
62 psdb psdb 237 PROPN appos
63 usuarios usuario 66 NOUN nsubj
64 continuam continuar 66 AUX aux
65 se se 66 PRON obj
66 concentrando concentrar 42 VERB conj
67 para para 69 ADP case
68 o o 69 DET det
69 uso uso 66 NOUN nmod
70 de de 71 ADP case
71 crack crack 69 NOUN nmod
72 em em 74 ADP case
73 a o 74 DET det
74 regiao regiao 69 NOUN nmod
75 conhecida conhecer 74 VERB acl
76 como como 77 ADP case
77 cracolandia cracolandia 75 NOUN nmod
