1 veja ver 0 VERB root
2 os o 3 DET det
3 votos voto 1 NOUN obj
4 de de 6 ADP case
5 os o 6 DET det
6 ministros ministro 3 NOUN nmod
7 de de 9 ADP case
8 o o 9 DET det
9 tse tse 6 NOUN nmod
10 em em 12 ADP case
11 o o 12 DET det
12 julgamento julgamento 1 NOUN nmod
13 de de 15 ADP case
14 a o 15 DET det
15 chapa chapa 12 NOUN nmod
16 dilmatemer dilmatemer 15 ADJ amod
17 corte corte 18 NOUN nsubj
18 absolveu absolver 1 VERB ccomp
19 a o 20 DET det
20 chapa chapa 18 NOUN obj
21 formada formar 20 VERB acl
22 por por 23 ADP case
23 dilma dilma 21 NOUN nmod
24 e e 25 CCONJ cc
25 temer temer 23 NOUN conj
26 por por 27 ADP case
27 abuso abuso 21 NOUN nmod
28 de de 29 ADP case
29 poder poder 27 NOUN nmod
30 politico politico 29 ADJ amod
31 e e 32 CCONJ cc
32 economico economico 30 ADJ conj
33 em em 35 ADP case
34 a o 35 DET det
35 eleicao eleicao 21 NOUN nmod
36 de de 37 ADP case
37 2014 2014 35 NUM nmod
38 por por 40 ADP case
39 quatro quatro 40 NUM nummod
40 votos voto 48 NOUN nmod
41 a a 42 ADP case
42 tres tres 40 NUM nmod
43 o o 44 DET det
44 tribunal tribunal 48 NOUN nsubj
45 superior superior 44 ADJ amod
46 eleitoral eleitoral 44 ADJ amod
47 tse tse 44 NOUN appos
48 decidiu decidir 1 VERB parataxis
49 nesta nesta 50 ADP case
50 sextafeira sextafeira 48 NOUN nmod
51 9 9 50 NUM nmod
52 por por 54 ADP case
53 a o 54 DET det
54 absolvicao absolvicao 48 NOUN nmod
55 de de 57 ADP case
56 a o 57 DET det
57 chapa chapa 54 NOUN nmod
58 dilma dilma 57 NOUN appos
59 rousseffmichel rousseffmichel 58 ADJ flat
60 temer temer 58 NOUN appos
61 que que 63 PRON nsubj:pass
62 foi foi 63 AUX aux:pass
63 acusada acusar 58 VERB acl:relcl
64 por por 66 ADP case
65 o o 66 DET det
66 psdb psdb 63 NOUN nmod
67 de de 69 ADP mark
68 ter ter 69 AUX aux
69 cometido cometer 63 VERB nmod
70 abuso abuso 69 NOUN obj
71 de de 72 ADP case
72 poder poder 70 NOUN nmod
73 politico politico 72 ADJ amod
74 e e 75 CCONJ cc
75 economico economico 73 ADJ conj
76 em em 78 ADP case
77 a o 78 DET det
78 campanha campanha 69 NOUN nmod
79 de de 80 ADP case
80 2014 2014 78 NUM nmod
81 infografico infografico 78 NOUN appos
82 relembre relembre 243 NOUN parataxis
83 todas todas 85 DET det
84 as o 85 DET det
85 etapas etapa 243 NOUN nsubj
86 de de 88 ADP case
87 o o 88 DET det
88 processo processo 85 NOUN nmod
89 repercussao repercussao 243 NOUN nsubj
90 juristas jurista 81 NOUN flat
91 comentam comentar 1 VERB parataxis
92 a o 93 DET det
93 decisao decisao 91 NOUN obj
94 de de 96 ADP case
95 o o 96 DET det
96 tse tse 93 NOUN nmod
97 a o 98 DET det
98 votacao votacao 246 NOUN nsubj
99 chegou chegar 101 AUX aux
100 a a 101 ADP mark
101 ficar ficar 1 VERB ccomp
102 empatada empatado 101 ADJ xcomp
103 com com 105 ADP case
104 o o 105 DET det
105 voto voto 102 NOUN nmod
106 de de 108 ADP case
107 a o 108 DET det
108 ministra ministra 105 NOUN nmod
109 rosa rosa 108 NOUN appos
110 weber weber 109 PROPN flat
111 e e 112 CCONJ cc
112 coube caber 48 VERB conj
113 a a 115 ADP case
114 o o 115 DET det
115 ministro ministro 112 NOUN iobj
116 gilmar gilmar 115 NOUN appos
117 mendes mendes 115 ADJ amod
118 presidente presidente 193 NOUN nsubj
119 de de 121 ADP case
120 o o 121 DET det
121 tse tse 118 NOUN nmod
122 dar dar 188 VERB xcomp
123 o o 124 DET det
124 voto voto 122 NOUN obj
125 de de 126 ADP case
126 minerva minerva 124 NOUN nmod
127 ele ele 128 PRON nsubj
128 decidiu decidir 48 VERB conj
129 entao entao 128 ADV advmod
130 inocentar inocentar 128 VERB xcomp
131 a o 132 DET det
132 chapa chapa 130 NOUN obj
133 argumentando argumentar 168 VERB acl
134 que que 223 CCONJ mark
135 o o 136 DET det
136 caso caso 223 NOUN nsubj:pass
137 e e 138 CCONJ cc
