# generator = UDPipe 2, https://lindat.mff.cuni.cz/services/udpipe
# udpipe_model = portuguese-gsd-ud-2.10-220711
# udpipe_model_licence = CC BY-NC-SA
# newdoc
# newpar
# sent_id = 1
# text = veja repercussao do ataque dos eua a siria governador de cidade siria atingida disse que acao serve aos objetivos de grupos terroristas senadores republicanos elogiaram atitude de trump franca alemanha reino unido turquia e arabia saudita entre outros paises sairam em apoio ao presidente dos estados unidos donald trump apos o ataque norteamericano contra uma base aerea na siria ocorrido na noite desta quintafeira 6 os eua bombardearam a base com 59 misseis tomahawk o balanco de mortos deste ataque ainda esta indefinido mas as agencias internacionais apontam entre quatro e nove mortos a investida americana foi uma resposta ao ataque quimico que matou mais de 80 pessoas no inicio da semana a presidencia da siria chamou o bombardeio de irresponsavel e imprudente o governador de homs cidade atingida pelos misseis condenou e afirmou que a acao serve aos objetivos de grupos terroristas como o estado islamico o segretariogeral da organizacao das nacoes unidos onu pediu moderacao e solucao politica para o conflito trump responsabilizou o presidente sirio bashar alassad pelo ataque com armas quimicas e pediu o apoio de paises aliados em comunicado divulgado pelo kremlin o presidente russo vladimir putin afirmou que a acao americana e uma agressao contra um estado soberano baseado em pretextos inventados a primeira
1	veja	ver	VERB	VERB	_	0	root	_	TokenRange=0:4
2	repercussao	repercussao	NOUN	NOUN	_	1	obj	_	TokenRange=5:16
3-4	do	_	_	_	_	_	_	_	TokenRange=17:19
3	de	de	ADP	ADP	_	5	case	_	_
4	o	o	DET	DET	Definite=Def|Gender=Masc|Number=Sing|PronType=Art	5	det	_	_
5	ataque	ataque	NOUN	NOUN	_	2	nmod	_	TokenRange=20:26
6-7	dos	_	_	_	_	_	_	_	TokenRange=27:30
6	de	de	ADP	ADP	_	8	case	_	_
7	os	o	DET	DET	Definite=Def|Gender=Masc|Number=Plur|PronType=Art	8	det	_	_
8	eua	_	NOUN	NOUN	_	5	nmod	_	TokenRange=31:34
9	a	_	DET	DET	_	10	det	_	TokenRange=35:36
10	siria	_	NOUN	NOUN	_	5	nmod	_	TokenRange=37:42
11	governador	governador	NOUN	NOUN	_	16	nsubj	_	TokenRange=43:53
12	de	de	ADP	ADP	_	13	case	_	TokenRange=54:56
13	cidade	cidade	NOUN	NOUN	_	11	nmod	_	TokenRange=57:63
14	siria	sirio	ADJ	ADJ	_	13	amod	_	TokenRange=64:69
15	atingida	atingir	ADJ	ADJ	_	13	amod	_	TokenRange=70:78
16	disse	dizer	VERB	VERB	_	1	parataxis	_	TokenRange=79:84
17	que	que	CCONJ	CONJ	_	19	mark	_	TokenRange=85:88
18	acao	acao	NOUN	NOUN	_	19	nsubj	_	TokenRange=89:93
19	serve	servir	VERB	VERB	_	16	ccomp	_	TokenRange=94:99
20-21	aos	_	_	_	_	_	_	_	TokenRange=100:103
20	a	a	ADP	ADP	_	22	case	_	_
21	os	o	DET	DET	Definite=Def|Gender=Masc|Number=Plur|PronType=Art	22	det	_	_
22	objetivos	objetivo	NOUN	NOUN	_	19	nmod	_	TokenRange=104:113
23	de	de	ADP	ADP	_	24	case	_	TokenRange=114:116
24	grupos	grupo	NOUN	NOUN	_	22	nmod	_	TokenRange=117:123
25	terroristas	terrorista	ADJ	ADJ	_	24	amod	_	TokenRange=124:135
26	senadores	senador	NOUN	NOUN	_	28	nsubj	_	TokenRange=136:145
