# generator = UDPipe 2, https://lindat.mff.cuni.cz/services/udpipe
# udpipe_model = portuguese-gsd-ud-2.10-220711
# udpipe_model_licence = CC BY-NC-SA
# newdoc
# newpar
# sent_id = 1
# text = saiba o que escolas fazem para prevenir e combater o bullying e outras situacoes de violencia em goias tragedias em colegios goianos deixaram comunidade em alerta especialistas afirmam que as unidades de ensino precisam trabalhar em parceria com as familias pais professores e alunos estao em alerta apos duas escolas serem o palco de tragedias em um intervalo de 15 dias em goias as mortes de alunos dentro do local considerado seguro trouxeram a tona discussoes sobre o bullying e como essas situacoes de violencia sao abordadas nos colegios unidades de ensino ouvidas pelo g1 contam as acoes eficazes adotadas para prevenir e lidar com os problemas o primeiro caso ocorreu no dia 20 de outubro no colegio goyases em goiania filho de policiais militares um adolescente de 14 anos matou a tiros dois colegas e deixou outros quatro feridos ele alegou ter cometido o ato por ser alvo de piadas maldosas antes mesmo de se digerir o que ocorreu na capital um exaluno de 19 anos invadiu no dia 6 de novembro o colegio estadual 13 de maio e matou uma estudante de 16 anos que nao quis manter um relacionamento amoroso com ele em alexania no entorno do distrito federal apesar do pouco espaco de tempo entre os casos e ambos terem ocorrido em ambiente escolar o psicologo criminal
1	saiba	saber	VERB	VERB	_	0	root	_	TokenRange=0:5
2	o	_	PRON	PRON	_	1	obj	_	TokenRange=6:7
3	que	_	PRON	PRON	_	5	obj	_	TokenRange=8:11
4	escolas	escola	NOUN	NOUN	_	5	nsubj	_	TokenRange=12:19
5	fazem	fazer	VERB	VERB	_	2	acl:relcl	_	TokenRange=20:25
6	para	_	ADP	ADP	_	7	mark	_	TokenRange=26:30
7	prevenir	prevenir	VERB	VERB	_	5	advcl	_	TokenRange=31:39
8	e	e	CCONJ	CONJ	_	9	cc	_	TokenRange=40:41
9	combater	combater	VERB	VERB	_	7	conj	_	TokenRange=42:50
10	o	o	DET	DET	_	11	det	_	TokenRange=51:52
11	bullying	_	NOUN	NOUN	_	7	obj	_	TokenRange=53:61
12	e	e	CCONJ	CONJ	_	14	cc	_	TokenRange=62:63
13	outras	_	DET	DET	_	14	det	_	TokenRange=64:70
14	situacoes	situacoe	NOUN	NOUN	_	11	conj	_	TokenRange=71:80
15	de	de	ADP	ADP	_	16	case	_	TokenRange=81:83
16	violencia	violencia	NOUN	NOUN	_	14	nmod	_	TokenRange=84:93
17	em	em	ADP	ADP	_	18	case	_	TokenRange=94:96
18	goias	goia	NOUN	NOUN	_	14	nmod	_	TokenRange=97:102
19	tragedias	tragedia	NOUN	NOUN	_	18	appos	_	TokenRange=103:112
20	em	em	ADP	ADP	_	21	case	_	TokenRange=113:115
21	colegios	colegio	NOUN	NOUN	_	19	nmod	_	TokenRange=116:124
22	goianos	goiano	ADJ	ADJ	_	21	amod	_	TokenRange=125:132
23	deixaram	deixar	VERB	VERB	_	1	parataxis	_	TokenRange=133:141
24	comunidade	comunidade	NOUN	NOUN	_	23	obj	_	TokenRange=142:152
25	em	em	ADP	ADP	_	26	case	_	TokenRange=153:155
26	alerta	alerta	NOUN	NOUN	_	23	nmod	_	TokenRange=156:162
27	especialistas	especialista	NOUN	NOUN	_	28	nsubj	_	TokenRange=163:176
28	afirmam	afirmar	VERB	VERB	_	1	parataxis	_	TokenRange=177:184
29	que	que	CCONJ	CONJ	_	34	mark	_	TokenRange=185:188
30	as	o	DET	DET	_	31	det	_	TokenRange=189:191
31	unidades	unidade	NOUN	NOUN	_	34	nsubj	_	TokenRange=192:200
32	de	de	ADP	ADP	_	33	case	_	TokenRange=201:203
33	ensino	ensino	NOUN	NOUN	_	31	nmod	_	TokenRange=204:210
34	precisam	precisar	VERB	VERB	_	28	ccomp	_	TokenRange=211:219
