# generator = UDPipe 2, https://lindat.mff.cuni.cz/services/udpipe
# udpipe_model = portuguese-gsd-ud-2.10-220711
# udpipe_model_licence = CC BY-NC-SA
# newdoc
# newpar
# sent_id = 1
# text = veja avancos da ciencia que ganharam destaque em 2017 e desafios que ficam para o proximo ano utero artificial remedio com chip rastreavel e edicao de dna estao entre progressos mas a chegada de bacterias cada vez mais resistentes a medicamentos pede urgencia nas pesquisas a busca incessante da humanidade pelo conhecimento produziu tambem em 2017 muitos resultados notaveis varios deles registrados pelo g1 este ano fica marcado por exemplo como aquele em que cientistas conseguiram mudar o dna de um embriao humano com uma tecnica mais barata e mais precisa de edicao de material genetico que se consolidou em 2017 guarde esse nome crispr lese crisper com ele muitas promessas da terapia genetica como a correcao de doencas hereditarias devem se tornar realidade a tecnica permite que um erro no dna seja retirado e outro material correto seja colocado no lugar o ano ainda teve outras novidades como um registro inedito de uma colisao de estrela de neutrons o achado de um grande espaco vazio na piramide de gize e um utero artificial mas deixa importantes desafios para o futuro como os cortes no orcamento da ciencia no brasil confira mais abaixo uma observacao que fornece muitas respostas a varias perguntas da ciencia como a origem do ouro foi feita por cientistas nos estados unidos eles conseguiram observar uma colisao entre duas estrelas de neutrons um dos objetos mais densos do espaco para se ter uma ideia as estrelas observadas na colisao tinham massas entre 10 e 60 maiores do que o sol estimaram os cientistas com essa massa a colisao se transforma em um dos eventos mais violentos do universo e por isso astronomos acreditam que uma explosao similar tenha dado origem a existencia de varios elementos mais pesados da tabela periodica como a platina e o ouro uma maneira rapida facil e mais barata de cortar o dna que ja vinha em anos anteriores trazendo importantes descobertas foi aplicada em novos estudos este ano chamada crispr a tecnica rendeu uma serie de artigos cientificos pioneiros ao longo de 2017 em artigo na nature foi publicada a correcao
1	veja	ver	VERB	VERB	_	0	root	_	TokenRange=0:4
2	avancos	avanco	NOUN	NOUN	_	1	obj	_	TokenRange=5:12
3-4	da	_	_	_	_	_	_	_	TokenRange=13:15
3	de	de	ADP	ADP	_	5	case	_	_
4	a	o	DET	DET	Definite=Def|Gender=Fem|Number=Sing|PronType=Art	5	det	_	_
5	ciencia	ciencia	NOUN	NOUN	_	2	nmod	_	TokenRange=16:23
6	que	_	PRON	PRON	_	7	nsubj	_	TokenRange=24:27
7	ganharam	ganhar	VERB	VERB	_	2	acl:relcl	_	TokenRange=28:36
8	destaque	destaque	NOUN	NOUN	_	7	obj	_	TokenRange=37:45
9	em	em	ADP	ADP	_	10	case	_	TokenRange=46:48
10	2017	_	NUM	NUM	NumType=Card	7	nmod	_	TokenRange=49:53
11	e	e	CCONJ	CONJ	_	12	cc	_	TokenRange=54:55
12	desafios	desafio	NOUN	NOUN	_	2	conj	_	TokenRange=56:64
13	que	_	PRON	PRON	_	14	nsubj	_	TokenRange=65:68
14	ficam	ficar	VERB	VERB	_	12	acl:relcl	_	TokenRange=69:74
15	para	para	ADP	ADP	_	18	case	_	TokenRange=75:79
16	o	o	DET	DET	_	18	det	_	TokenRange=80:81
17	proximo	proximo	ADJ	ADJ	_	18	amod	_	TokenRange=82:89
18	ano	ano	NOUN	NOUN	_	14	nmod	_	TokenRange=90:93
19	utero	utero	NOUN	NOUN	_	14	nsubj	_	TokenRange=94:99
20	artificial	artificial	ADJ	ADJ	_	19	amod	_	TokenRange=100:110
21	remedio	remedio	NOUN	NOUN	_	19	appos	_	TokenRange=111:118
22	com	com	ADP	ADP	_	23	case	_	TokenRange=119:122
23	chip	chip	NOUN	NOUN	_	21	nmod	_	TokenRange=123:127
24	rastreavel	rastreavel	ADJ	ADJ	_	23	amod	_	TokenRange=128:138
25	e	e	CCONJ	CONJ	_	26	cc	_	TokenRange=139:140
26	edicao	edicao	NOUN	NOUN	_	23	conj	_	TokenRange=141:147
27	de	de	ADP	ADP	_	28	case	_	TokenRange=148:150
28	dna	dna	NOUN	NOUN	_	26	nmod	_	TokenRange=151:154
29	estao	_	VERB	VERB	_	1	parataxis	_	TokenRange=155:160
30	entre	_	ADP	ADP	_	31	case	_	TokenRange=161:166
31	progressos	progresso	NOUN	NOUN	_	29	nmod	_	TokenRange=167:177
32	mas	mas	CCONJ	CONJ	_	43	cc	_	TokenRange=178:181
33	a	o	DET	DET	_	34	det	_	TokenRange=182:183
34	chegada	chegada	NOUN	NOUN	_	43	nsubj	_	TokenRange=184:191
35	de	de	ADP	ADP	_	36	case	_	TokenRange=192:194
36	bacterias	bacteria	NOUN	NOUN	_	34	nmod	_	TokenRange=195:204
37	cada	_	DET	DET	_	38	det	_	TokenRange=205:209
38	vez	vez	NOUN	NOUN	_	39	nmod	_	TokenRange=210:213
39	mais	mais	ADV	ADV	_	40	advmod	_	TokenRange=214:218
40	resistentes	resistente	ADJ	ADJ	_	36	amod	_	TokenRange=219:230
41	a	_	ADP	ADP	_	42	case	_	TokenRange=231:232
42	medicamentos	medicamento	NOUN	NOUN	_	40	nmod	_	TokenRange=233:245
43	pede	pedir	VERB	VERB	_	29	conj	_	TokenRange=246:250
44	urgencia	urgencia	NOUN	NOUN	_	43	obj	_	TokenRange=251:259
45-46	nas	_	_	_	_	_	_	_	TokenRange=260:263
45	em	em	ADP	ADP	_	47	case	_	_
46	as	o	DET	DET	Definite=Def|Gender=Fem|Number=Plur|PronType=Art	47	det	_	_
47	pesquisas	pesquisa	NOUN	NOUN	_	43	nmod	_	TokenRange=264:273
48	a	o	DET	DET	_	49	det	_	TokenRange=274:275
49	busca	busca	NOUN	NOUN	_	43	nsubj	_	TokenRange=276:281
50	incessante	incessante	ADJ	ADJ	_	49	amod	_	TokenRange=282:292
51-52	da	_	_	_	_	_	_	_	TokenRange=293:295
51	de	de	ADP	ADP	_	53	case	_	_
52	a	o	DET	DET	Definite=Def|Gender=Fem|Number=Sing|PronType=Art	53	det	_	_
53	humanidade	humanidade	NOUN	NOUN	_	49	nmod	_	TokenRange=296:306
54-55	pelo	_	_	_	_	_	_	_	TokenRange=307:311
54	por	por	ADP	ADP	_	56	case	_	_
55	o	o	DET	DET	Definite=Def|Gender=Masc|Number=Sing|PronType=Art	56	det	_	_
56	conhecimento	conhecimento	NOUN	NOUN	_	49	nmod	_	TokenRange=312:324
57	produziu	produzir	VERB	VERB	_	1	parataxis	_	TokenRange=325:333
58	tambem	tambem	ADV	ADV	_	57	advmod	_	TokenRange=334:340
59	em	em	ADP	ADP	_	60	case	_	TokenRange=341:343
60	2017	_	NUM	NUM	NumType=Card	57	nmod	_	TokenRange=344:348
61	muitos	_	DET	DET	_	62	det	_	TokenRange=349:355
62	resultados	resultado	NOUN	NOUN	_	57	obj	_	TokenRange=356:366
63	notaveis	notavel	ADJ	ADJ	_	62	amod	_	TokenRange=367:375
64	varios	_	NOUN	NOUN	_	62	appos	_	TokenRange=376:382
65	deles	_	X	ADPPRON	_	64	nmod	_	TokenRange=383:388
66	registrados	registrar	VERB	VERB	_	310	acl	_	TokenRange=389:400
67-68	pelo	_	_	_	_	_	_	_	TokenRange=401:405
67	por	por	ADP	ADP	_	69	case	_	_
68	o	o	DET	DET	Definite=Def|Gender=Masc|Number=Sing|PronType=Art	69	det	_	_
69	g1	g1	NOUN	NOUN	_	66	nmod	_	TokenRange=406:408
70	este	_	DET	DET	_	71	det	_	TokenRange=409:413
71	ano	ano	NOUN	NOUN	_	66	nmod	_	TokenRange=414:417
72	fica	ficar	VERB	VERB	_	1	parataxis	_	TokenRange=418:422
73	marcado	marcado	ADJ	ADJ	_	72	xcomp	_	TokenRange=423:430
74	por	por	ADP	ADP	_	75	case	_	TokenRange=431:434
75	exemplo	exemplo	NOUN	NOUN	_	72	nmod	_	TokenRange=435:442
76	como	como	ADP	ADP	_	77	case	_	TokenRange=443:447
77	aquele	_	PRON	PRON	_	72	nmod	_	TokenRange=448:454
78	em	em	ADP	ADP	_	79	case	_	TokenRange=455:457
79	que	_	PRON	PRON	_	81	nmod	_	TokenRange=458:461
80	cientistas	cientista	NOUN	NOUN	_	81	nsubj	_	TokenRange=462:472
81	conseguiram	conseguir	VERB	VERB	_	77	acl:relcl	_	TokenRange=473:484
82	mudar	mudar	VERB	VERB	_	81	xcomp	_	TokenRange=485:490
83	o	o	DET	DET	_	84	det	_	TokenRange=491:492
84	dna	dna	NOUN	NOUN	_	82	obj	_	TokenRange=493:496
85	de	de	ADP	ADP	_	87	case	_	TokenRange=497:499
86	um	um	DET	DET	_	87	det	_	TokenRange=500:502
87	embriao	embriao	NOUN	NOUN	_	82	nmod	_	TokenRange=503:510
88	humano	humano	ADJ	ADJ	_	87	amod	_	TokenRange=511:517
89	com	com	ADP	ADP	_	91	case	_	TokenRange=518:521
90	uma	um	DET	DET	_	91	det	_	TokenRange=522:525
91	tecnica	_	NOUN	NOUN	_	82	nmod	_	TokenRange=526:533
92	mais	mais	ADV	ADV	_	93	advmod	_	TokenRange=534:538
93	barata	barato	ADJ	ADJ	_	91	amod	_	TokenRange=539:545
94	e	e	CCONJ	CONJ	_	96	cc	_	TokenRange=546:547
95	mais	mais	ADV	ADV	_	96	advmod	_	TokenRange=548:552
96	precisa	preciso	ADJ	ADJ	_	93	conj	_	TokenRange=553:560
97	de	de	ADP	ADP	_	98	case	_	TokenRange=561:563
98	edicao	edicao	NOUN	NOUN	_	91	nmod	_	TokenRange=564:570
99	de	de	ADP	ADP	_	100	case	_	TokenRange=571:573
100	material	material	NOUN	NOUN	_	98	nmod	_	TokenRange=574:582
101	genetico	genetico	ADJ	ADJ	_	100	amod	_	TokenRange=583:591
102	que	_	PRON	PRON	_	104	nsubj	_	TokenRange=592:595
103	se	_	PART	PRT	_	104	expl:pv	_	TokenRange=596:598
104	consolidou	consolidar	VERB	VERB	_	91	acl:relcl	_	TokenRange=599:609
105	em	em	ADP	ADP	_	106	case	_	TokenRange=610:612
106	2017	_	NUM	NUM	NumType=Card	104	nmod	_	TokenRange=613:617
107	guarde	guardar	VERB	VERB	_	81	conj	_	TokenRange=618:624
108	esse	_	DET	DET	_	109	det	_	TokenRange=625:629
109	nome	nome	NOUN	NOUN	_	107	obj	_	TokenRange=630:634
110	crispr	_	NOUN	NOUN	_	109	appos	_	TokenRange=635:641
111	lese	_	NOUN	NOUN	_	234	parataxis	_	TokenRange=642:646
112	crisper	_	NOUN	NOUN	_	111	flat	_	TokenRange=647:654
113	com	com	ADP	ADP	_	114	case	_	TokenRange=655:658
114	ele	_	PRON	PRON	_	82	nmod	_	TokenRange=659:662
115	muitas	_	DET	DET	_	116	det	_	TokenRange=663:669
116	promessas	promessa	NOUN	NOUN	_	354	obj	_	TokenRange=670:679
117-118	da	_	_	_	_	_	_	_	TokenRange=680:682
117	de	de	ADP	ADP	_	119	case	_	_
118	a	o	DET	DET	Definite=Def|Gender=Fem|Number=Sing|PronType=Art	119	det	_	_
119	terapia	terapia	NOUN	NOUN	_	116	nmod	_	TokenRange=683:690
120	genetica	genetico	ADJ	ADJ	_	119	amod	_	TokenRange=691:699
121	como	como	ADP	ADP	_	123	case	_	TokenRange=700:704
122	a	o	DET	DET	_	123	det	_	TokenRange=705:706
123	correcao	correcao	NOUN	NOUN	_	225	nmod	_	TokenRange=707:715
124	de	de	ADP	ADP	_	125	case	_	TokenRange=716:718
125	doencas	doenca	NOUN	NOUN	_	123	nmod	_	TokenRange=719:726
126	hereditarias	hereditario	ADJ	ADJ	_	125	amod	_	TokenRange=727:739
127	devem	_	AUX	AUX	_	130	aux	_	TokenRange=740:745
128	se	_	PRON	PRON	_	130	expl:pv	_	TokenRange=746:748
129	tornar	tornar	AUX	AUX	_	130	cop	_	TokenRange=749:755
130	realidade	realidade	NOUN	NOUN	_	288	acl:relcl	_	TokenRange=756:765
131	a	o	DET	DET	_	281	det	_	TokenRange=766:767
132	tecnica	_	NOUN	NOUN	_	43	nsubj	_	TokenRange=768:775
133	permite	permitir	VERB	VERB	_	1	parataxis	_	TokenRange=776:783
134	que	que	CCONJ	CONJ	_	262	mark	_	TokenRange=784:787
135	um	um	DET	DET	_	136	det	_	TokenRange=788:790
136	erro	erro	NOUN	NOUN	_	262	nsubj	_	TokenRange=791:795
137-138	no	_	_	_	_	_	_	_	TokenRange=796:798
137	em	em	ADP	ADP	_	139	case	_	_
138	o	o	DET	DET	Definite=Def|Gender=Masc|Number=Sing|PronType=Art	139	det	_	_
139	dna	dna	NOUN	NOUN	_	136	nmod	_	TokenRange=799:802
140	seja	ser	AUX	AUX	_	141	aux:pass	_	TokenRange=803:807
141	retirado	retirar	VERB	VERB	_	263	acl:relcl	_	TokenRange=808:816
142	e	e	CCONJ	CONJ	_	147	cc	_	TokenRange=817:818
143	outro	_	DET	DET	_	144	det	_	TokenRange=819:824
144	material	material	NOUN	NOUN	_	147	nsubj:pass	_	TokenRange=825:833
145	correto	correto	ADJ	ADJ	_	144	amod	_	TokenRange=834:841
146	seja	ser	AUX	AUX	_	147	aux:pass	_	TokenRange=842:846
147	colocado	colocar	VERB	VERB	_	141	conj	_	TokenRange=847:855
148-149	no	_	_	_	_	_	_	_	TokenRange=856:858
148	em	em	ADP	ADP	_	150	case	_	_
149	o	o	DET	DET	Definite=Def|Gender=Masc|Number=Sing|PronType=Art	150	det	_	_
150	lugar	lugar	NOUN	NOUN	_	147	nmod	_	TokenRange=859:864
151	o	o	DET	DET	_	152	det	_	TokenRange=865:866
152	ano	ano	NOUN	NOUN	_	147	nsubj:pass	_	TokenRange=867:870
153	ainda	ainda	ADV	ADV	_	154	advmod	_	TokenRange=871:876
154	teve	ter	VERB	VERB	_	57	conj	_	TokenRange=877:881
155	outras	_	DET	DET	_	156	det	_	TokenRange=882:888
156	novidades	novidade	NOUN	NOUN	_	154	obj	_	TokenRange=889:898
157	como	como	ADP	ADP	_	159	case	_	TokenRange=899:903
158	um	um	DET	DET	_	159	det	_	TokenRange=904:906
159	registro	registro	NOUN	NOUN	_	156	nmod	_	TokenRange=907:915
160	inedito	inedito	ADJ	ADJ	_	159	amod	_	TokenRange=916:923
161	de	de	ADP	ADP	_	163	case	_	TokenRange=924:926
162	uma	um	DET	DET	_	163	det	_	TokenRange=927:930
163	colisao	colisao	NOUN	NOUN	_	159	nmod	_	TokenRange=931:938
164	de	de	ADP	ADP	_	165	case	_	TokenRange=939:941
165	estrela	estrela	NOUN	NOUN	_	163	nmod	_	TokenRange=942:949
166	de	de	ADP	ADP	_	167	case	_	TokenRange=950:952
167	neutrons	neutron	NOUN	NOUN	_	165	nmod	_	TokenRange=953:961
168	o	o	DET	DET	_	169	det	_	TokenRange=962:963
169	achado	achado	NOUN	NOUN	_	57	obj	_	TokenRange=964:970
170	de	de	ADP	ADP	_	173	case	_	TokenRange=971:973
171	um	um	DET	DET	_	173	det	_	TokenRange=974:976
172	grande	grande	ADJ	ADJ	_	173	amod	_	TokenRange=977:983
173	espaco	espaco	NOUN	NOUN	_	169	nmod	_	TokenRange=984:990
174	vazio	vazio	ADJ	ADJ	_	173	amod	_	TokenRange=991:996
175-176	na	_	_	_	_	_	_	_	TokenRange=997:999
175	em	em	ADP	ADP	_	177	case	_	_
176	a	o	DET	DET	Definite=Def|Gender=Fem|Number=Sing|PronType=Art	177	det	_	_
177	piramide	piramide	NOUN	NOUN	_	310	nmod	_	TokenRange=1000:1008
178	de	de	ADP	ADP	_	179	case	_	TokenRange=1009:1011
179	gize	gize	NOUN	NOUN	_	177	nmod	_	TokenRange=1012:1016
180	e	e	CCONJ	CONJ	_	182	cc	_	TokenRange=1017:1018
181	um	um	DET	DET	_	182	det	_	TokenRange=1019:1021
182	utero	utero	NOUN	NOUN	_	77	conj	_	TokenRange=1022:1027
183	artificial	artificial	ADJ	ADJ	_	182	amod	_	TokenRange=1028:1038
184	mas	mas	CCONJ	CONJ	_	185	cc	_	TokenRange=1039:1042
185	deixa	deixar	VERB	VERB	_	233	conj	_	TokenRange=1043:1048
186	importantes	importante	ADJ	ADJ	_	187	amod	_	TokenRange=1049:1060
187	desafios	desafio	NOUN	NOUN	_	185	obj	_	TokenRange=1061:1069
188	para	para	ADP	ADP	_	190	case	_	TokenRange=1070:1074
189	o	o	DET	DET	_	190	det	_	TokenRange=1075:1076
190	futuro	futuro	NOUN	NOUN	_	187	nmod	_	TokenRange=1077:1083
191	como	como	ADP	ADP	_	193	case	_	TokenRange=1084:1088
192	os	o	DET	DET	_	193	det	_	TokenRange=1089:1091
193	cortes	corte	NOUN	NOUN	_	236	nmod	_	TokenRange=1092:1098
194-195	no	_	_	_	_	_	_	_	TokenRange=1099:1101
194	em	em	ADP	ADP	_	196	case	_	_
195	o	o	DET	DET	Definite=Def|Gender=Masc|Number=Sing|PronType=Art	196	det	_	_
196	orcamento	orcamento	NOUN	NOUN	_	193	nmod	_	TokenRange=1102:1111
197-198	da	_	_	_	_	_	_	_	TokenRange=1112:1114
197	de	de	ADP	ADP	_	199	case	_	_
198	a	o	DET	DET	Definite=Def|Gender=Fem|Number=Sing|PronType=Art	199	det	_	_
199	ciencia	ciencia	NOUN	NOUN	_	196	nmod	_	TokenRange=1115:1122
200-201	no	_	_	_	_	_	_	_	TokenRange=1123:1125
200	em	em	ADP	ADP	_	202	case	_	_
201	o	o	DET	DET	Definite=Def|Gender=Masc|Number=Sing|PronType=Art	202	det	_	_
202	brasil	brasil	NOUN	NOUN	_	147	nmod	_	TokenRange=1126:1132
203	confira	conferir	VERB	VERB	_	1	conj	_	TokenRange=1133:1140
204	mais	mais	ADV	ADV	_	205	advmod	_	TokenRange=1141:1145
205	abaixo	abaixo	ADV	ADV	_	203	advmod	_	TokenRange=1146:1152
206	uma	um	DET	DET	_	207	det	_	TokenRange=1153:1156
207	observacao	observacao	NOUN	NOUN	_	72	nsubj	_	TokenRange=1157:1167
208	que	_	PRON	PRON	_	209	nsubj	_	TokenRange=1168:1171
209	fornece	fornecer	VERB	VERB	_	207	acl:relcl	_	TokenRange=1172:1179
210	muitas	_	DET	DET	_	211	det	_	TokenRange=1180:1186
