news_id,betweenness,closeness,eigenvector,katz,pagerank,hubs,authorities,density,label
1,0.01451261791502056,0.01181434599156118,0.7028931152779737,0.07935967606900286,0.012485741352048836,0.6822820499703063,0.07580911666336737,0.006289308176100629,fake
1,0.007043853669620541,0.011042944785276074,0.44705908929779575,0.07813952990882038,0.010968726559089776,0.714285993973513,0.1190476656622522,0.006097560975609756,true
10,0.007227237105622152,0.007061379684953829,0.691866089855245,0.0615714897848774,0.006827879481081761,0.9999999999999996,0.0625,0.003787878787878788,fake
10,0.006109061090610906,0.006852925672113864,0.5748568221150472,0.06065891953447494,0.007025335878492243,3.4452757463519985,0.4921822494788573,0.003676470588235294,true
100,0.006900246437372763,0.006151480199923107,0.497349458050133,0.05709493731603453,0.005227722206644882,0.9999999999999997,0.1,0.003257328990228013,fake
100,0.003970188758097096,0.006279434850863422,0.9935155523596941,0.05824469506221341,0.006396755771402918,1.0000000000000002,0.09090909090909095,0.003389830508474576,true
1000,0.03979019217114456,0.01848795990710182,0.27588265975348913,0.047567855544186084,0.005925273283135969,0.8818241273044874,0.05836098495246949,0.0020880399808311085,fake
1000,0.02733278242271047,0.012994604316546763,0.239191302122264,0.04696534605611724,0.013145518309201184,0.4604693192925977,0.08234765092349959,0.0019987600583805847,true
1001,0.016942148760330577,0.015151515151515152,0.4469065827274253,0.09061758082059013,0.016044771702863916,4.832455014725815,0.9664910029451632,0.00819672131147541,fake
1001,0.008130081300813007,0.014227642276422764,0.40816480266328053,0.08988481285696646,0.01759344190553856,1.0000000000000022,0.12500000000000022,0.008064516129032258,true
1002,0.017357458447296442,0.01855287569573284,0.6892242639910576,0.10061552574419036,0.017820301876189732,1.0,0.14285714285714288,0.010101010101010102,fake
1002,0.011638159054840416,0.016992353440951572,0.7040870834721144,0.09632334485346397,0.014828325277474562,0.9999999999999996,0.19999999999999993,0.009259259259259259,true
1003,0.0320201643017177,0.017857142857142856,0.4980377945950152,0.09769021382917292,0.014953231225214985,1.000000000000001,0.16666666666666685,0.009523809523809525,fake
1003,0.011259382819015847,0.016666666666666666,0.9809382500544499,0.09501164655320846,0.01708570825603846,0.7378742034671455,0.12297903391119094,0.009009009009009009,true
1004,0.00911147417368355,0.00837138508371385,0.3697522591602774,0.06745538863475826,0.009039781444598605,1.3234364421272584,0.16542955526590733,0.004545454545454545,fake
1004,0.0045045045045045045,0.008258258258258258,0.674503116881355,0.06699903545569469,0.00906560536046298,1.0000000000000004,0.08333333333333337,0.004484304932735426,true
1005,0.05555555555555555,0.023238925199709513,0.4334722447103307,0.11058242505395631,0.024190581939506933,1.0266742221206608,0.1711123703534435,0.012195121951219513,fake
1005,0.018803418803418803,0.01998001998001998,0.5771757458972135,0.10438085763367685,0.018757657205088603,0.9999999999999999,0.125,0.010869565217391304,true
1006,0.009168134258779654,0.009475465313028765,0.7024169146729133,0.07110697086580928,0.009912708004224263,0.8986604876537009,0.14977674794228352,0.005050505050505051,fake
1006,0.006038647342995169,0.008741258741258742,0.3776239629447776,0.06921035213294556,0.009011017006543196,1.0000000000000007,0.10000000000000009,0.004784688995215311,true
1007,0.0037735849056603774,0.00686106346483705,0.7017491824710189,0.061342115959476334,0.008054667723782669,1.0000000000000009,0.07692307692307701,0.0037593984962406013,fake
1007,0.0038402457757296467,0.006547619047619047,0.9991966544025312,0.05967962834837172,0.007103546085164266,1.9918142123388727,0.2213126902598748,0.0035587188612099642,true
1008,0.011094674556213017,0.01098901098901099,0.8346852431151338,0.07674587633807983,0.011106154987919073,0.9999999999999997,0.1428571428571428,0.0058823529411764705,fake
1008,0.008353637312913331,0.010784313725490196,0.48244696446100105,0.07652247446829168,0.01054508634334644,2.544785372152634,0.42413089535877224,0.005847953216374269,true
1009,0.010752076459210377,0.00975177304964539,0.7057512124804353,0.07278260317384957,0.010562186642679104,0.9999999999999973,0.11111111111111088,0.005291005291005291,fake
1009,0.01461313644054761,0.009427609427609427,0.4454006337405259,0.0709273858646918,0.009994250414101966,1.0000000000000009,0.1250000000000001,0.005025125628140704,true
101,0.008869179600886918,0.011363636363636364,0.9729221734904125,0.07766662654707633,0.011833498499797703,0.9999999999999993,0.1428571428571428,0.006024096385542169,fake
101,0.006134969325153374,0.011042944785276074,0.7067265066997441,0.07814128563228832,0.010940855501342496,2.0558035255266947,0.293686217932385,0.006097560975609756,true
1010,0.011287128712871288,0.0176017601760176,0.49852521239317255,0.09912276714725408,0.01826842089632806,1.7297399100618207,0.34594798201236426,0.00980392156862745,fake
1010,0.010227473108799153,0.016822429906542057,0.6779512247561303,0.09632435656417393,0.017123149383745085,0.6927633739291221,0.13855267478582448,0.009259259259259259,true
1011,0.05246446702898208,0.02331645890851495,0.15706991562161984,0.047063033672661805,0.006537392523788784,0.3370857884284631,0.05686119389292097,0.0025542597755170552,fake
1011,0.05704384047253145,0.028363725064740206,0.23666875193125295,0.04640503981651789,0.00788632839635955,0.545199731800367,0.051336431768393864,0.0027025472945776553,true
1012,0.00858160621761658,0.009622501850481125,0.43638811301280983,0.07183747156099236,0.009990193965882915,0.46829762319607415,0.07804960386601237,0.005154639175257732,fake
