news_id,betweenness,closeness,eigenvector,katz,pagerank,hubs,authorities,density,label
1,0.002670325455135582,0.02113459676750816,0.03276025549337041,0.11250169305963359,0.01265822784810126,0.012658227848101264,0.012658227848101267,0.012658227848101266,fake
1,0.0022054604974519926,0.01939147376122166,0.020336044949381567,0.10845886595150869,0.011764705882352938,0.011764705882352943,0.011764705882352943,0.011764705882352941,true
10,0.0012367514615042334,0.011979143895818771,0.015316974414412881,0.08362126925935025,0.006993006993006993,0.006993006993006992,0.006993006993006992,0.006993006993006993,fake
10,0.0013538398977576392,0.011321118320508352,0.01320761350893896,0.08110803441040663,0.0065789473684210505,0.006578947368421053,0.006578947368421052,0.006578947368421052,true
100,0.0004883735764550969,0.010663601343425904,0.00954951110965843,0.08084255888079356,0.0065359477124182965,0.006535947712418301,0.0065359477124183,0.006535947712418301,fake
100,0.0003381912350720728,0.009272700811469,0.008685748742092098,0.07580761805950513,0.00574712643678161,0.005747126436781609,0.00574712643678161,0.005747126436781609,true
1000,0.00021413943741855037,0.005229488121929165,0.004881923229186606,0.05529927473318994,0.003058103975535168,0.0030581039755351682,0.0030581039755351687,0.0030581039755351682,fake
1000,0.0001914623999247322,0.005195089546941398,0.013502155837369868,0.05546916030992054,0.0030769230769230765,0.003076923076923077,0.003076923076923077,0.003076923076923077,true
1001,0.01118871607782898,0.02693414280533503,0.030234502962148663,0.1249902981108492,0.015625,0.015625,0.015625,0.015625,fake
1001,0.0029901476819285035,0.02220331090194104,0.015810465849315388,0.11623981963181688,0.013513513513513513,0.013513513513513516,0.013513513513513514,0.013513513513513514,true
1002,0.004105090311986864,0.027769630718814022,0.020987077590012223,0.1312952144990991,0.017241379310344827,0.017241379310344827,0.01724137931034483,0.017241379310344827,fake
1002,0.0021840105816850718,0.02694957000918427,0.01734154490703392,0.1301779676123672,0.01694915254237288,0.01694915254237288,0.016949152542372878,0.01694915254237288,true
1003,0.007963217338217338,0.02621320453051222,0.020897657445492147,0.12402525486786065,0.015384615384615387,0.015384615384615385,0.015384615384615385,0.015384615384615385,fake
1003,0.003261061166931077,0.02565284178187404,0.03328677209324843,0.12597823516556458,0.01587301587301587,0.015873015873015876,0.015873015873015865,0.015873015873015872,true
1004,0.0018325970518220107,0.013043504061266545,0.017464058463417545,0.08804167289127371,0.007751937984496123,0.007751937984496124,0.007751937984496123,0.007751937984496124,fake
1004,0.003871776237328563,0.013650417946942037,0.016518830505254403,0.08770242271434311,0.007692307692307687,0.007692307692307691,0.007692307692307692,0.007692307692307693,true
1005,0.007814859559045605,0.037203391511002507,0.0257060378152037,0.15073877841498334,0.02272727272727273,0.02272727272727273,0.02272727272727273,0.022727272727272728,fake
1005,0.0075238976256552575,0.03493304927162466,0.0225077245110713,0.145849674326034,0.021276595744680844,0.021276595744680847,0.021276595744680854,0.02127659574468085,true
1006,0.004469397915999858,0.016349913643848423,0.025480936392658173,0.0975853615258039,0.009523809523809525,0.009523809523809525,0.009523809523809523,0.009523809523809525,fake
1006,0.001482974303391591,0.013910276825193503,0.02673165457587921,0.09053203083352636,0.008196721311475412,0.008196721311475409,0.00819672131147541,0.00819672131147541,true
1007,0.0007838260102752857,0.01030346699198781,0.014353449824335352,0.07856498701250919,0.00617283950617284,0.006172839506172839,0.006172839506172839,0.006172839506172839,fake
1007,0.0007753899007768977,0.010923270440713782,0.014894724061354567,0.08057967180273638,0.006493506493506496,0.006493506493506492,0.006493506493506493,0.006493506493506494,true
1008,0.007085788607527738,0.019075983261758786,0.030890607421100405,0.10425154854185206,0.010869565217391299,0.010869565217391306,0.010869565217391302,0.010869565217391304,fake
1008,0.001992347891004106,0.017379990258279732,0.015173349642007512,0.10205676280965216,0.010416666666666666,0.010416666666666668,0.010416666666666668,0.010416666666666666,true
1009,0.0067194882412273714,0.019192034039004775,0.02169044832211647,0.10425154884758321,0.0108695652173913,0.010869565217391302,0.010869565217391306,0.010869565217391304,fake
1009,0.0010683760683760683,0.01751008653182566,0.011249512627942581,0.1042515508793069,0.010869565217391308,0.010869565217391306,0.010869565217391304,0.010869565217391304,true
101,0.0017303037965538416,0.0172852076379512,0.015267188393088564,0.1025924429504959,0.01052631578947368,0.010526315789473686,0.010526315789473684,0.010526315789473684,fake
101,0.000968022322956049,0.016189919931416528,0.026767629562362314,0.10049871271612157,0.010101010101010109,0.0101010101010101,0.010101010101010104,0.010101010101010102,true
1010,0.0030493615399275775,0.02895088450644006,0.026124896073187295,0.1348278366267162,0.01818181818181818,0.018181818181818184,0.018181818181818184,0.01818181818181818,fake
1010,0.005839408574035908,0.028645075620528572,0.01999394276483326,0.13017796161236336,0.016949152542372885,0.016949152542372878,0.016949152542372885,0.01694915254237288,true
1011,0.0003426922967152852,0.004373897589944114,0.008013050794369545,0.0495675459736189,0.002457002457002457,0.0024570024570024383,0.002457002457002469,0.002457002457002457,fake
1011,0.0002607228499498482,0.004547144418323258,0.008238209061526591,0.05070135605428973,0.0025706940874035992,0.0025706940874035992,0.0025706940874035992,0.002570694087403599,true
1012,0.002241008868402094,0.017058789832444746,0.012116592662587975,0.10049870985579284,0.010101010101010104,0.010101010101010102,0.0101010101010101,0.010101010101010102,fake
1012,0.001837879206480767,0.015356445287637948,0.019152012356076564,0.09577823411468545,0.009174311926605507,0.009174311926605507,0.009174311926605502,0.009174311926605505,true
1013,0.0031059218559218557,0.024954784798534798,0.03519206778778918,0.12402526059942302,0.015384615384615379,0.015384615384615387,0.01538461538461538,0.015384615384615385,fake
1013,0.003120199692780338,0.025202474718843765,0.03461306666029446,0.1249903063356882,0.015624999999999998,0.015624999999999997,0.015625,0.015625,true
1014,0.000473081653893462,0.006390765319336748,0.012771444856177998,0.060521637732052026,0.0036630036630036617,0.003663003663003663,0.003663003663003663,0.003663003663003663,fake
1014,0.0006532291043748626,0.006550949893995715,0.011451435106865663,0.060856927779366125,0.003703703703703703,0.003703703703703704,0.003703703703703704,0.003703703703703704,true
1015,0.0014729814579889542,0.014380068060439413,0.018878281966509407,0.09244607900078429,0.008547008547008548,0.008547008547008548,0.008547008547008548,0.008547008547008548,fake
1015,0.0011596902992378985,0.014366856975552627,0.017151229082126046,0.09324642460695778,0.008695652173913044,0.008695652173913044,0.008695652173913044,0.008695652173913044,true
1016,0.0011085606505453834,0.012668622982641025,0.016045241882954912,0.08703552460748328,0.0075757575757575794,0.007575757575757577,0.007575757575757575,0.007575757575757576,fake
1016,0.0016034618410700236,0.013514548533903372,0.012849552659085372,0.08943913656756523,0.008000000000000004,0.008000000000000002,0.008000000000000002,0.008,true
1017,0.005368906455862977,0.03526186642128671,0.044030784890330195,0.14742613467529342,0.0217391304347826,0.021739130434782608,0.021739130434782605,0.021739130434782608,fake
1017,0.011618145080964171,0.032758682214415163,0.0307952831852653,0.13734772861748135,0.018867924528301886,0.018867924528301886,0.018867924528301893,0.018867924528301886,true
1018,0.004725616026985889,0.022961924331787346,0.02170971758902723,0.11623981698324444,0.013513513513513514,0.013513513513513513,0.013513513513513513,0.013513513513513514,fake
1018,0.0029477262072198783,0.020191633640707717,0.01632992415966042,0.11110427858579036,0.012345679012345675,0.012345679012345678,0.01234567901234568,0.012345679012345678,true
1019,0.0021054964539007092,0.01759517164122427,0.02217633146982227,0.10205676286193559,0.010416666666666661,0.010416666666666668,0.010416666666666668,0.010416666666666666,fake
1019,0.0022201121360101283,0.017252003318369298,0.027253941133219682,0.101529389057332,0.010309278350515462,0.010309278350515464,0.010309278350515464,0.010309278350515464,true
102,0.0014949986899496016,0.01756594530086816,0.011770911560724873,0.10368960434253784,0.010752688172043019,0.010752688172043015,0.010752688172043012,0.010752688172043012,fake
102,0.002979230507320395,0.019086412395911884,0.024202267748666722,0.10599384353933845,0.011235955056179777,0.011235955056179777,0.011235955056179775,0.011235955056179775,true
1020,0.0017900338655055636,0.01584397682780432,0.015075293297619788,0.09712400530548183,0.00943396226415094,0.009433962264150945,0.009433962264150945,0.009433962264150943,fake
1020,0.0007567923991068351,0.013745633943374056,0.01913599107167577,0.09205355844946266,0.00847457627118644,0.00847457627118644,0.00847457627118644,0.00847457627118644,true
1021,0.0003717003717003717,0.007660238542591484,0.008345449282485345,0.06711408573698176,0.004504504504504505,0.0045045045045045045,0.004504504504504505,0.0045045045045045045,fake
1021,0.0002832230192395922,0.007515195923643055,0.008393652580907544,0.0677269848040036,0.0045871559633027525,0.0045871559633027525,0.0045871559633027525,0.0045871559633027525,true
