news_id,betweenness,closeness,eigenvector,katz,pagerank,hubs,authorities,density,label
1,0.028471528471528472,0.02331002331002331,0.44628501670338055,0.11266414610979786,0.02299414466193855,1.0000000000000004,0.14285714285714285,0.012658227848101266,fake
1,0.011904761904761904,0.021825396825396824,0.6913934996742793,0.1086072389878937,0.02339084342111152,8.421277697888204,1.6842555395776393,0.011764705882352941,true
10,0.017980221756068324,0.013078470824949697,0.8388590255058755,0.08368876791735394,0.013390600910505908,1.1893532419125308,0.14866915523906638,0.006993006993006993,fake
10,0.02075055187637969,0.012362030905077263,0.702686860898994,0.08117085499506053,0.012685156832660164,1.0000000000000022,0.11111111111111135,0.006578947368421052,true
100,0.007145346810735448,0.011961722488038277,0.6866484375480183,0.08090712141829577,0.014175492334888056,1.0000000000000009,0.10000000000000012,0.006535947712418301,fake
100,0.005780346820809249,0.010509721492380452,0.7064482628062294,0.07586192689131097,0.011709785185183782,0.9999999999999977,0.0909090909090907,0.005747126436781609,true
1000,0.003709296838131194,0.0057259713701431495,0.9753389389190872,0.05531999022942411,0.006473681525795888,1.0000000000000002,0.10000000000000003,0.0030581039755351682,fake
1000,0.004357298474945533,0.005731922398589065,0.9806562008156857,0.05548958246103945,0.006723314902501503,1.000000000000001,0.08333333333333344,0.003076923076923077,true
1001,0.07168458781362007,0.029982363315696647,0.9832400817687459,0.1252130278693476,0.028038429299620325,1.0,0.1666666666666667,0.015625,fake
1001,0.0213089802130898,0.025440313111545987,0.9950517344183193,0.11642098994115134,0.02414951881167796,1.0,0.16666666666666669,0.013513513513513514,true
1002,0.02506265664160401,0.032388663967611336,0.9760884267095732,0.13155883756682593,0.04121853322224193,0.7654659754008835,0.15309319508017666,0.017241379310344827,fake
1002,0.020568663036902603,0.03017241379310345,0.9999194113120397,0.13043066690706978,0.029687635679960928,0.7261993146208408,0.14523986292416816,0.01694915254237288,true
1003,0.06349206349206349,0.029166666666666667,0.9831888021985086,0.1242444534749688,0.03045068177111074,0.9999999999999986,0.16666666666666644,0.015384615384615385,fake
1003,0.023796932839767318,0.029032258064516134,0.4997340502474571,0.12621325173919667,0.03025600942569455,1.8230311130874723,0.30383851884791213,0.015873015873015872,true
1004,0.014271653543307086,0.014756944444444444,0.496236010994923,0.08812344824680704,0.015374297609271137,1.0,0.12500000000000003,0.007751937984496124,fake
1004,0.04699612403100775,0.014728682170542637,0.5699366305492558,0.08778212363194479,0.014546804981852028,0.9999999999999996,0.09999999999999999,0.007692307692307693,true
1005,0.04983388704318937,0.042283298097251586,0.9982409176520278,0.1511264740605059,0.04006843236581203,1.0,0.16666666666666669,0.022727272727272728,fake
1005,0.04830917874396135,0.03985507246376811,0.9983768668317183,0.14620637359659583,0.043644020957150025,1.0000000000000002,0.2000000000000001,0.02127659574468085,true
1006,0.03192681105302465,0.018315018315018316,0.563868733458485,0.09769433089653262,0.01906879811167821,0.8532029747887245,0.14220049579812077,0.009523809523809525,fake
1006,0.01074380165289256,0.015151515151515152,0.4212217483083935,0.0906188109027379,0.017268242510624095,0.9999999999999992,0.16666666666666655,0.00819672131147541,true
1007,0.010248447204968944,0.011594202898550725,0.4410781863650916,0.07862317184898503,0.01146343313086176,2.115245121952687,0.26440564024408597,0.006172839506172839,fake
1007,0.006535947712418301,0.011982570806100216,0.4840675898667895,0.08064066924682238,0.011831155336288274,1.0,0.14285714285714285,0.006493506493506494,true
1008,0.04981684981684982,0.020931449502878074,0.6601922216014388,0.1043805135658371,0.01971430416151566,1.0,0.20000000000000004,0.010869565217391304,fake
1008,0.018812989921612542,0.019433198380566803,0.7066936961713867,0.10217947631944073,0.015870672078469754,0.9999999999999998,0.16666666666666669,0.010416666666666666,true
1009,0.05201465201465202,0.02097902097902098,0.7417022759622255,0.10438127138464523,0.020171501185280494,0.9999999999999993,0.1428571428571428,0.010869565217391304,fake
1009,0.01282051282051282,0.019536019536019536,0.9997414471720008,0.10438312130970213,0.02089583704737541,16.693694286486274,2.384813469498049,0.010869565217391304,true
101,0.013726835964310227,0.019756838905775075,0.7064470032700271,0.1027184487045993,0.0196847735618756,1.05232280925276,0.21046456185055198,0.010526315789473684,fake
101,0.01020408163265306,0.018140589569160995,0.7059314377397921,0.10062078335338306,0.021738097551679037,1.0,0.125,0.010101010101010102,true
1010,0.018518518518518517,0.03292181069958847,0.7023122329836762,0.13511319295632562,0.033721217891196066,1.0000000000000002,0.2000000000000001,0.01818181818181818,fake
1010,0.03901996370235935,0.03160919540229885,0.99670738516447,0.1304265641437422,0.029427506109127935,3.213796348638569,0.803449087159642,0.01694915254237288,true
1011,0.01068539804171988,0.004691531785127844,0.9600525491290189,0.049582132303146974,0.005548682693838025,0.9858039962854768,0.10953377736505299,0.002457002457002457,fake
1011,0.00900396920535976,0.004851425106124924,0.35552818093659366,0.050716253747788195,0.00593455941599187,0.9999999999999998,0.05263157894736842,0.002570694087403599,true
1012,0.02577319587628866,0.01883830455259027,0.9951843024127939,0.10061672610679208,0.019540044661565815,1.0000000000000004,0.12500000000000006,0.010101010101010102,fake
1012,0.016960886119764627,0.01728395061728395,0.7022151019269185,0.09588056059320621,0.016942283072210212,1.329222261291191,0.2658444522582382,0.009174311926605505,true
1013,0.021081349206349204,0.028125,0.4470648285442125,0.12424917284377002,0.02374765881475154,1.8017175961471237,0.3002862660245206,0.015384615384615385,fake
1013,0.016641065028161803,0.02886002886002886,0.4992760108351835,0.12521982361244766,0.026686218399721705,1.0000000000000013,0.1666666666666669,0.015625,true
