# generator = UDPipe 2, https://lindat.mff.cuni.cz/services/udpipe
# udpipe_model = portuguese-gsd-ud-2.10-220711
# udpipe_model_licence = CC BY-NC-SA
# newdoc
# newpar
# sent_id = 1
# text = saiba porque raul castro esta chamando seus medicos de volta a lavajato vai desmascarar tudo a jornalista cynara menezes conhecida nas redes pelo perfil a socialista morena informou que raul castro esta convocando os 1672 medicos cubanos que atuam no programa mais medicos para que retornem a ilha em nota o governo cubano explica que as mudancas se devem a razoes politicas os cubanos deixariam o pais imediatamente apos o termino do contrato em agosto porem a saida foi prorrogada para novembro para que a populacao assistida pelos cubanos nao fique sem medicos durante as olimpiadas o ministerio do desenvolvimento industria e comercio exterior comando fernando pimentel/governo lula havia classificado varios contratos com cuba como secretos justificando que as relacoes entre o brasil e os hermanos teriam informacoes sigilosas pelo decreto o contrato so se faria conhecido em 2027 na ultima semana um juiz carioca proferiu sentenca favoravel para que se exiba documentos referentes a emprestimos do bndes para cuba a lavajato vai descobrir tudo e so uma questao de tempo
1	saiba	saber	VERB	VERB	_	0	root	_	TokenRange=0:5
2	porque	_	CCONJ	CONJ	_	6	mark	_	TokenRange=6:12
3	raul	_	NOUN	NOUN	_	6	nsubj	_	TokenRange=13:17
4	castro	castro	NOUN	NOUN	_	6	nsubj	_	TokenRange=18:24
5	esta	_	AUX	AUX	_	6	aux	_	TokenRange=25:29
6	chamando	chamar	VERB	VERB	_	1	advcl	_	TokenRange=30:38
7	seus	_	DET	DET	_	8	det:poss	_	TokenRange=39:43
8	medicos	medico	NOUN	NOUN	_	6	obj	_	TokenRange=44:51
9	de	de	ADP	ADP	_	10	case	_	TokenRange=52:54
10	volta	volta	NOUN	NOUN	_	6	nmod	_	TokenRange=55:60
11	a	_	ADP	ADP	_	12	case	_	TokenRange=61:62
12	lavajato	lavajato	NOUN	NOUN	_	6	nmod	_	TokenRange=63:71
13	vai	ir	AUX	AUX	_	14	aux	_	TokenRange=72:75
14	desmascarar	desmascarar	VERB	VERB	_	1	ccomp	_	TokenRange=76:87
15	tudo	_	PRON	PRON	_	14	obj	_	TokenRange=88:92
16	a	o	DET	DET	_	17	det	_	TokenRange=93:94
17	jornalista	jornalista	NOUN	NOUN	_	14	nsubj	_	TokenRange=95:105
18	cynara	cynar	NOUN	NOUN	_	17	appos	_	TokenRange=106:112
19	menezes	menez	NOUN	NOUN	_	18	flat	_	TokenRange=113:120
20	conhecida	conhecer	VERB	VERB	_	17	acl	_	TokenRange=121:130
21-22	nas	_	_	_	_	_	_	_	TokenRange=131:134
21	em	em	ADP	ADP	_	23	case	_	_
22	as	o	DET	DET	Definite=Def|Gender=Fem|Number=Plur|PronType=Art	23	det	_	_
23	redes	rede	NOUN	NOUN	_	20	nmod	_	TokenRange=135:140
24-25	pelo	_	_	_	_	_	_	_	TokenRange=141:145
24	por	por	ADP	ADP	_	26	case	_	_
25	o	o	DET	DET	Definite=Def|Gender=Masc|Number=Sing|PronType=Art	26	det	_	_
26	perfil	perfil	NOUN	NOUN	_	20	nmod	_	TokenRange=146:152
27	a	o	DET	DET	_	28	det	_	TokenRange=153:154
28	socialista	socialista	NOUN	NOUN	_	30	nsubj	_	TokenRange=155:165
29	morena	_	ADJ	ADJ	_	28	amod	_	TokenRange=166:172
30	informou	informar	VERB	VERB	_	1	conj	_	TokenRange=173:181
31	que	que	CCONJ	CONJ	_	35	mark	_	TokenRange=182:185
32	raul	raul	NOUN	NOUN	_	33	det	_	TokenRange=186:190
33	castro	castro	NOUN	NOUN	_	35	nsubj	_	TokenRange=191:197
34	esta	_	AUX	AUX	_	35	aux	_	TokenRange=198:202
35	convocando	convocar	VERB	VERB	_	30	ccomp	_	TokenRange=203:213
36	os	o	DET	DET	_	38	det	_	TokenRange=214:216
37	1672	_	NUM	NUM	NumType=Card	38	nummod	_	TokenRange=217:221
38	medicos	medico	NOUN	NOUN	_	35	obj	_	TokenRange=222:229
39	cubanos	cubano	ADJ	ADJ	_	38	amod	_	TokenRange=230:237
40	que	_	PRON	PRON	_	41	nsubj	_	TokenRange=238:241
41	atuam	_	VERB	VERB	_	38	acl:relcl	_	TokenRange=242:247
42-43	no	_	_	_	_	_	_	_	TokenRange=248:250
42	em	em	ADP	ADP	_	44	case	_	_
43	o	o	DET	DET	Definite=Def|Gender=Masc|Number=Sing|PronType=Art	44	det	_	_
44	programa	programa	NOUN	NOUN	_	41	nmod	_	TokenRange=251:259
45	mais	mais	ADV	ADV	_	46	advmod	_	TokenRange=260:264
46	medicos	medico	ADJ	ADJ	_	44	amod	_	TokenRange=265:272
47	para	_	ADP	ADP	_	49	mark	_	TokenRange=273:277
48	que	_	CCONJ	CONJ	_	47	fixed	_	TokenRange=278:281
49	retornem	retornar	VERB	VERB	_	35	advcl	_	TokenRange=282:290
50	a	o	DET	DET	_	51	det	_	TokenRange=291:292
51	ilha	ilha	NOUN	NOUN	_	49	obj	_	TokenRange=293:297
52	em	em	ADP	ADP	_	53	case	_	TokenRange=298:300
53	nota	nota	NOUN	NOUN	_	49	nmod	_	TokenRange=301:305
54	o	o	DET	DET	_	55	det	_	TokenRange=306:307
55	governo	governo	NOUN	NOUN	_	116	nsubj	_	TokenRange=308:315
56	cubano	cubano	ADJ	ADJ	_	55	amod	_	TokenRange=316:322
57	explica	explicar	VERB	VERB	_	1	parataxis	_	TokenRange=323:330
58	que	que	CCONJ	CONJ	_	62	mark	_	TokenRange=331:334
59	as	o	DET	DET	_	60	det	_	TokenRange=335:337
60	mudancas	mudanca	NOUN	NOUN	_	62	nsubj	_	TokenRange=338:346
61	se	_	PRON	PRON	_	62	expl:pv	_	TokenRange=347:349
62	devem	_	VERB	VERB	_	57	ccomp	_	TokenRange=350:355
63	a	_	ADP	ADP	_	64	case	_	TokenRange=356:357
64	razoes	razoe	NOUN	NOUN	_	62	nmod	_	TokenRange=358:364
65	politicas	politico	ADJ	ADJ	_	64	amod	_	TokenRange=365:374
66	os	o	DET	DET	_	67	det	_	TokenRange=375:377
67	cubanos	cubano	NOUN	NOUN	_	68	nsubj	_	TokenRange=378:385
68	deixariam	deixar	VERB	VERB	_	123	ccomp	_	TokenRange=386:395
69	o	o	DET	DET	_	70	det	_	TokenRange=396:397
70	pais	_	NOUN	NOUN	_	68	obj	_	TokenRange=398:402
71	imediatamente	imediatamente	ADV	ADV	_	68	advmod	_	TokenRange=403:416
72	apos	_	ADP	ADP	_	74	case	_	TokenRange=417:421
73	o	o	DET	DET	_	74	det	_	TokenRange=422:423
74	termino	termino	NOUN	NOUN	_	68	nmod	_	TokenRange=424:431
75-76	do	_	_	_	_	_	_	_	TokenRange=432:434
75	de	de	ADP	ADP	_	77	case	_	_
76	o	o	DET	DET	Definite=Def|Gender=Masc|Number=Sing|PronType=Art	77	det	_	_
77	contrato	contrato	NOUN	NOUN	_	74	nmod	_	TokenRange=435:443
78	em	em	ADP	ADP	_	79	case	_	TokenRange=444:446
79	agosto	_	PROPN	PNOUN	_	68	nmod	_	TokenRange=447:453
80	porem	_	ADV	ADV	_	173	advmod	_	TokenRange=454:459
81	a	o	DET	DET	_	82	det	_	TokenRange=460:461
82	saida	saida	NOUN	NOUN	_	84	nsubj:pass	_	TokenRange=462:467
83	foi	_	AUX	AUX	_	84	aux:pass	_	TokenRange=468:471
84	prorrogada	prorrogar	VERB	VERB	_	35	conj	_	TokenRange=472:482
85	para	para	ADP	ADP	_	86	case	_	TokenRange=483:487
86	novembro	_	PROPN	PNOUN	_	84	nmod	_	TokenRange=488:496
87	para	_	ADP	ADP	_	96	mark	_	TokenRange=497:501
88	que	_	CCONJ	CONJ	_	87	fixed	_	TokenRange=502:505
89	a	o	DET	DET	_	90	det	_	TokenRange=506:507
90	populacao	populacao	NOUN	NOUN	_	96	nsubj	_	TokenRange=508:517
91	assistida	assistir	VERB	VERB	_	90	acl	_	TokenRange=518:527
92-93	pelos	_	_	_	_	_	_	_	TokenRange=528:533
92	por	por	ADP	ADP	_	94	case	_	_
93	os	o	DET	DET	Definite=Def|Gender=Masc|Number=Plur|PronType=Art	94	det	_	_
94	cubanos	cubano	NOUN	NOUN	_	91	nmod	_	TokenRange=534:541
95	nao	nao	ADV	ADV	Polarity=Neg	96	advmod	_	TokenRange=542:545
96	fique	ficar	VERB	VERB	_	35	advcl	_	TokenRange=546:551
97	sem	_	ADP	ADP	_	98	case	_	TokenRange=552:555
98	medicos	medico	NOUN	NOUN	_	96	nmod	_	TokenRange=556:563
99	durante	_	ADP	ADP	_	101	case	_	TokenRange=564:571
100	as	o	DET	DET	_	101	det	_	TokenRange=572:574
101	olimpiadas	_	NOUN	NOUN	_	96	nmod	_	TokenRange=575:585
102	o	o	DET	DET	_	103	det	_	TokenRange=586:587
103	ministerio	ministerio	NOUN	NOUN	_	173	nsubj	_	TokenRange=588:598
104-105	do	_	_	_	_	_	_	_	TokenRange=599:601
104	de	de	ADP	ADP	_	106	case	_	_
105	o	o	DET	DET	Definite=Def|Gender=Masc|Number=Sing|PronType=Art	106	det	_	_
106	desenvolvimento	desenvolvimento	NOUN	NOUN	_	103	nmod	_	TokenRange=602:617
107	industria	industrio	ADJ	ADJ	_	106	amod	_	TokenRange=618:627
108	e	e	CCONJ	CONJ	_	109	cc	_	TokenRange=628:629
109	comercio	comercio	NOUN	NOUN	_	107	conj	_	TokenRange=630:638
110	exterior	exterior	ADJ	ADJ	_	109	amod	_	TokenRange=639:647
111	comando	comando	NOUN	NOUN	_	103	appos	_	TokenRange=648:655
112	fernando	fernando	NOUN	NOUN	_	111	appos	_	TokenRange=656:664
113	pimentel/governo	_	NOUN	NOUN	_	112	flat	_	TokenRange=665:681
114	lula	_	NOUN	NOUN	_	112	flat	_	TokenRange=682:686
115	havia	haver	AUX	AUX	_	116	aux	_	TokenRange=687:692
116	classificado	classificar	VERB	VERB	_	1	parataxis	_	TokenRange=693:705
117	varios	_	DET	DET	_	118	det	_	TokenRange=706:712
118	contratos	contrato	NOUN	NOUN	_	116	obj	_	TokenRange=713:722
119	com	com	ADP	ADP	_	120	case	_	TokenRange=723:726
120	cuba	cuba	NOUN	NOUN	_	118	nmod	_	TokenRange=727:731
121	como	_	ADP	ADP	_	122	mark	_	TokenRange=732:736
122	secretos	secreto	ADJ	ADJ	_	116	nmod	_	TokenRange=737:745
123	justificando	justificar	VERB	VERB	_	116	acl	_	TokenRange=746:758
124	que	que	CCONJ	CONJ	_	133	mark	_	TokenRange=759:762
125	as	o	DET	DET	_	126	det	_	TokenRange=763:765
126	relacoes	relacoe	NOUN	NOUN	_	133	nsubj	_	TokenRange=766:774
127	entre	_	ADP	ADP	_	129	case	_	TokenRange=775:780
128	o	o	DET	DET	_	129	det	_	TokenRange=781:782
129	brasil	brasil	NOUN	NOUN	_	126	nmod	_	TokenRange=783:789
130	e	e	CCONJ	CONJ	_	132	cc	_	TokenRange=790:791
131	os	o	DET	DET	_	132	det	_	TokenRange=792:794
132	hermanos	_	NOUN	NOUN	_	129	conj	_	TokenRange=795:803
133	teriam	ter	VERB	VERB	_	123	ccomp	_	TokenRange=804:810
134	informacoes	informacoe	NOUN	NOUN	_	133	obj	_	TokenRange=811:822
135	sigilosas	sigiloso	ADJ	ADJ	_	134	amod	_	TokenRange=823:832
136-137	pelo	_	_	_	_	_	_	_	TokenRange=833:837
136	por	por	ADP	ADP	_	138	case	_	_
137	o	o	DET	DET	Definite=Def|Gender=Masc|Number=Sing|PronType=Art	138	det	_	_
138	decreto	decreto	NOUN	NOUN	_	133	nmod	_	TokenRange=838:845
139	o	o	DET	DET	_	140	det	_	TokenRange=846:847
140	contrato	contrato	NOUN	NOUN	_	133	nsubj	_	TokenRange=848:856
141	so	so	ADV	ADV	_	143	advmod	_	TokenRange=857:859
142	se	_	PRON	PRON	_	143	expl:pv	_	TokenRange=860:862
143	faria	fazer	VERB	VERB	_	123	ccomp	_	TokenRange=863:868
144	conhecido	conhecido	ADJ	ADJ	_	143	xcomp	_	TokenRange=869:878
145	em	em	ADP	ADP	_	146	case	_	TokenRange=879:881
146	2027	_	NUM	NUM	NumType=Card	143	nmod	_	TokenRange=882:886
147-148	na	_	_	_	_	_	_	_	TokenRange=887:889
147	em	em	ADP	ADP	_	150	case	_	_
148	a	o	DET	DET	Definite=Def|Gender=Fem|Number=Sing|PronType=Art	150	det	_	_
149	ultima	_	ADJ	ADJ	_	150	amod	_	TokenRange=890:896
150	semana	semana	NOUN	NOUN	_	143	nmod	_	TokenRange=897:903
151	um	um	DET	DET	_	152	det	_	TokenRange=904:906
152	juiz	juiz	NOUN	NOUN	_	154	nsubj	_	TokenRange=907:911
153	carioca	carioca	ADJ	ADJ	_	152	amod	_	TokenRange=912:919
154	proferiu	proferir	VERB	VERB	_	57	ccomp	_	TokenRange=920:928
155	sentenca	sentenca	NOUN	NOUN	_	154	obj	_	TokenRange=929:937
156	favoravel	favoravel	ADJ	ADJ	_	155	amod	_	TokenRange=938:947
157	para	_	ADP	ADP	_	160	mark	_	TokenRange=948:952
158	que	que	CCONJ	CONJ	_	160	mark	_	TokenRange=953:956
159	se	_	PRON	PRON	_	160	expl:pv	_	TokenRange=957:959
160	exiba	exibir	VERB	VERB	_	154	advcl	_	TokenRange=960:965
161	documentos	documento	NOUN	NOUN	_	160	nsubj	_	TokenRange=966:976
162	referentes	referente	ADJ	ADJ	_	161	amod	_	TokenRange=977:987
163	a	_	ADP	ADP	_	164	case	_	TokenRange=988:989
164	emprestimos	emprestimo	NOUN	NOUN	_	162	nmod	_	TokenRange=990:1001
165-166	do	_	_	_	_	_	_	_	TokenRange=1002:1004
165	de	de	ADP	ADP	_	167	case	_	_
166	o	o	DET	DET	Definite=Def|Gender=Masc|Number=Sing|PronType=Art	167	det	_	_
167	bndes	bndes	NOUN	NOUN	_	164	nmod	_	TokenRange=1005:1010
