# generator = UDPipe 2, https://lindat.mff.cuni.cz/services/udpipe
# udpipe_model = portuguese-gsd-ud-2.10-220711
# udpipe_model_licence = CC BY-NC-SA
# newdoc
# newpar
# sent_id = 1
# text = saiba porque a professora comunista apanhou em sala de aula adolescente afirma ter se arrependido mas nega soco e admite apenas ter empurrado o rosto dela garoto relata ter crescido em ambiente domestico violento o garoto de 15 anos que agrediu a professora marcia de lourdes friggi com socos e tapas numa escola em indaial no interior de santa catarina prestou nesta quartafeira depoimento a policia civil de cabeca baixa o garoto disse que partiu para a agressao depois de ter sido xingado por ela e que nao lhe deu um soco mas sim um empurrao no rosto a sua unha teria arranhado o supercilio o que provocou o sangramento o estranhamento entre eles se deu logo no inicio da aula quando marcia avisou que estava proibido o uso de celulares na sala ela olhou entao para o menino e o viu com um livro no colo pensou que ele poderia estar mexendo no aparelho telefonico debaixo da carteira e pediu para que ele colocasse o livro em cima da mesa o garoto foi rispido eu boto onde eu quiser va se f a professora entao mandouo para a sala da diretoria ao lado a partir dali segundo a professora ele se levantou e jogou o livro em direcao a sua cabeca ela desviou ja o garoto contou que atirou o livro no chao e disse que nao tem um celular diante da diretora e da secretaria o adolescente negou tudo a professora se irritou e comecou a dizer que ele estava mentindo que a sala inteira era testemunha ate que o garoto se lancou sobre ela marcia caiu no chao enquanto o menino foi contido pela diretora e pelos alunos que a essa altura ja estavam fora da sala por fim ele ficou trancado numa sala ate que a sua mae chegasse para buscalo violencia em
1	saiba	saber	VERB	VERB	_	0	root	_	TokenRange=0:5
2	porque	_	CCONJ	CONJ	_	12	mark	_	TokenRange=6:12
3	a	o	DET	DET	_	4	det	_	TokenRange=13:14
4	professora	professor	NOUN	NOUN	_	12	nsubj	_	TokenRange=15:25
5	comunista	comunista	ADJ	ADJ	_	4	amod	_	TokenRange=26:35
6	apanhou	apanhar	VERB	VERB	_	12	advcl	_	TokenRange=36:43
7	em	em	ADP	ADP	_	8	case	_	TokenRange=44:46
8	sala	sala	NOUN	NOUN	_	6	nmod	_	TokenRange=47:51
9	de	de	ADP	ADP	_	10	case	_	TokenRange=52:54
10	aula	aula	NOUN	NOUN	_	8	nmod	_	TokenRange=55:59
11	adolescente	adolescente	ADJ	ADJ	_	4	amod	_	TokenRange=60:71
12	afirma	afirmar	VERB	VERB	_	1	ccomp	_	TokenRange=72:78
13	ter	ter	AUX	AUX	_	15	aux	_	TokenRange=79:82
14	se	_	PRON	PRON	_	15	obj	_	TokenRange=83:85
15	arrependido	arrepender	VERB	VERB	_	12	xcomp	_	TokenRange=86:97
16	mas	mas	CCONJ	CONJ	_	17	cc	_	TokenRange=98:101
17	nega	negar	VERB	VERB	_	12	conj	_	TokenRange=102:106
18	soco	soco	NOUN	NOUN	_	17	obj	_	TokenRange=107:111
19	e	e	CCONJ	CONJ	_	20	cc	_	TokenRange=112:113
20	admite	admitir	VERB	VERB	_	12	conj	_	TokenRange=114:120
21	apenas	apenas	ADV	ADV	_	23	advmod	_	TokenRange=121:127
22	ter	ter	AUX	AUX	_	23	aux	_	TokenRange=128:131
