# generator = UDPipe 2, https://lindat.mff.cuni.cz/services/udpipe
# udpipe_model = portuguese-gsd-ud-2.10-220711
# udpipe_model_licence = CC BY-NC-SA
# newdoc
# newpar
# sent_id = 1
# text = veja o trecho que moro disse a lula que ele ja esta condenado o expresidente luis inacio lula da silva provocou o juiz federal sergio moro e teve a resposta mais dura que poderia ouvir moro disse a ele em alto e bom som porque ele ja esta condenado lavagem de dinheiro necessariamente ocorre a ocultacao de patrimonio oram 5 horas de depoimento mas em menos de 1 minuto o recado foi dado como se pode notar neste momento da audiencia cabe agora ao expresidente usar seus ultimos momentos de liberdade lula dr moro como um cidadao compra um apartamento que vale dez e depois declarou no imposto de renda cinco anos seguidos e depois aparece um apartamento que vale vinte sem nenhuma explicacao moro mas senhor expresidente a questao posta pelo ministerio publico na denuncia e evidentemente que teria havido corrupcao e lavagem e lavagem de dinheiro necessariamente ocorre a ocultacao de patrimonio ou seja a tese do nao esta no meu nome nao e meu caiu por terra o juiz moro deixou claro que este argumento nao sera aceito e a tentativa de ocultacao de patrimonio ja foi criminalizada a audiencia de ontem foi o ultimo momento do processo agora cabe ao juiz sergio moro redigir e anunciar seu veredito pelo que foi posto neste embate a liberdade de lula esta com os dias contados
1	veja	ver	VERB	VERB	_	0	root	_	TokenRange=0:4
2	o	o	DET	DET	_	3	det	_	TokenRange=5:6
3	trecho	trecho	NOUN	NOUN	_	1	obj	_	TokenRange=7:13
4	que	_	PRON	PRON	_	6	obj	_	TokenRange=14:17
5	moro	moro	NOUN	NOUN	_	6	nsubj	_	TokenRange=18:22
6	disse	dizer	VERB	VERB	_	3	acl:relcl	_	TokenRange=23:28
7	a	_	ADP	ADP	_	8	case	_	TokenRange=29:30
8	lula	_	NOUN	NOUN	_	6	iobj	_	TokenRange=31:35
9	que	que	CCONJ	CONJ	_	12	mark	_	TokenRange=36:39
10	ele	_	PRON	PRON	_	12	nsubj	_	TokenRange=40:43
11	ja	ja	ADV	ADV	_	12	advmod	_	TokenRange=44:46
12	esta	_	VERB	VERB	_	6	ccomp	_	TokenRange=47:51
13	condenado	condenado	ADJ	ADJ	_	12	xcomp	_	TokenRange=52:61
14	o	o	DET	DET	_	15	det	_	TokenRange=62:63
15	expresidente	expresidente	NOUN	NOUN	_	22	nsubj	_	TokenRange=64:76
16	luis	_	ADJ	ADJ	_	15	appos	_	TokenRange=77:81
17	inacio	_	ADJ	NOUN	_	15	appos	_	TokenRange=82:88
18	lula	_	NOUN	NOUN	_	16	flat	_	TokenRange=89:93
19-20	da	_	_	_	_	_	_	_	TokenRange=94:96
19	de	de	ADP	ADP	_	21	case	_	_
20	a	o	DET	DET	Definite=Def|Gender=Fem|Number=Sing|PronType=Art	21	det	_	_
